year,month,day,latitude,longitude,target_type
1978,7,31,51.500152,-0.126236,Journalists & Media
1978,8,2,54.863117,-6.2783430000000005,Police
1978,8,11,54.99451,-7.3199960000000015,Military
1978,8,17,54.78771500000001,-6.492314,Military
1978,8,19,54.250039,-6.703625,Military
1978,8,20,51.500152,-0.126236,Transportation
1978,8,21,54.418875,-8.088046,Private Citizens & Property
1978,8,27,54.597269,-5.930109,Private Citizens & Property
1978,9,5,54.18006,-6.3339300000000005,Military
1978,9,8,54.597269,-5.930109,Private Citizens & Property
1978,9,11,54.62486,-7.1082899999999976,Police
1978,9,20,54.597269,-5.930109,Business
1978,9,20,54.597269,-5.930109,Business
1978,9,20,54.597269,-5.930109,Business
1978,9,21,54.597269,-5.930109,Business
1978,9,28,54.99451,-7.3199960000000015,Private Citizens & Property
1978,9,29,54.34753900000001,-6.6561080000000015,Police
1978,9,30,54.597269,-5.930109,Government (General)
1978,10,2,54.597269,-5.930109,Business
1978,10,2,54.597269,-5.930109,Business
1978,10,2,54.18006,-6.3339300000000005,Military
1978,10,12,54.597269,-5.930109,Transportation
1978,10,23,54.077313000000004,-6.6087869999999995,Military
1978,10,25,54.597269,-5.930109,Private Citizens & Property
1978,11,5,54.99451,-7.3199960000000015,Government (General)
1978,11,8,54.077313000000004,-6.6087869999999995,Military
1978,11,9,54.597269,-5.930109,Business
1978,11,16,54.597269,-5.930109,Police
1978,11,26,54.597269,-5.930109,Police
1978,11,27,54.597269,-5.930109,Military
1978,12,1,54.34753900000001,-6.6561080000000015,Business
1978,12,1,54.462881,-7.028646000000001,Police
1978,12,11,54.597269,-5.930109,Police
1978,12,11,54.510893,-6.042726,Government (General)
1978,12,11,54.597269,-5.930109,Police
1978,12,12,54.510893,-6.042726,Police
1978,12,12,54.597269,-5.930109,Government (General)
1978,12,17,51.500152,-0.126236,Business
1978,12,17,52.405838,-1.512661,Private Citizens & Property
1978,12,17,51.455313000000004,-2.591902,Private Citizens & Property
1978,12,17,53.480713,-2.234377,Private Citizens & Property
1978,12,17,53.410777,-2.977838,Private Citizens & Property
1978,12,17,50.904962,-1.403232,Private Citizens & Property
1978,12,17,51.500152,-0.126236,Business
1978,12,19,54.597269,-5.930109,Police
1978,12,19,54.597269,-5.930109,Police
1978,12,19,54.597269,-5.930109,Police
1978,12,20,54.502852000000004,-6.769568,Business
1978,12,20,54.60030500000001,-7.298402,Business
1978,12,20,54.42071,-6.443767,Business
1978,12,20,54.597269,-5.930109,Business
1978,12,20,54.597269,-5.930109,Business
1978,12,20,54.597269,-5.930109,Business
1978,12,20,54.597269,-5.930109,Business
1978,12,20,54.597269,-5.930109,Business
1978,12,20,54.597269,-5.930109,Business
1978,12,20,54.077313000000004,-6.6087869999999995,Military
1979,1,5,54.597269,-5.930109,Private Citizens & Property
1979,1,9,54.597269,-5.930109,Police
1979,1,18,51.500152,-0.126236,Business
1979,1,18,51.523072,0.592514,Utilities
1979,1,19,54.597269,-5.930109,Transportation
1979,1,22,54.597269,-5.930109,Police
1979,1,23,54.597269,-5.930109,Police
1979,1,24,54.842824,-6.667731,Police
1979,1,26,51.500152,-0.126236,Business
1979,1,26,51.500152,-0.126236,Business
1979,1,26,51.500152,-0.126236,Business
1979,1,26,54.597269,-5.930109,Police
1979,1,29,54.597269,-5.930109,Police
1979,1,30,54.597269,-5.930109,Business
1979,1,30,54.597269,-5.930109,Government (Diplomatic)
1979,1,31,54.597269,-5.930109,Police
1979,2,4,54.502852000000004,-6.769568,Transportation
1979,2,4,54.536706,-6.70361,Business
1979,2,4,54.78771500000001,-6.492314,Business
1979,2,4,54.597269,-5.930109,Police
1979,2,10,54.597269,-5.930109,Unknown
1979,2,10,54.597269,-5.930109,Unknown
1979,2,10,54.597269,-5.930109,Unknown
1979,2,10,54.597269,-5.930109,Unknown
1979,2,10,54.597269,-5.930109,Unknown
1979,2,12,54.706718,-7.592867,Terrorists/Non-State Militia
1979,2,14,54.99451,-7.3199960000000015,Military
1979,2,18,54.502852000000004,-6.769568,Police
1979,2,23,50.943756,-2.6297490000000003,Business
1979,2,24,54.250039,-6.703625,Private Citizens & Property
1979,3,6,54.42071,-6.443767,Military
1979,3,8,54.502852000000004,-6.769568,Business
1979,3,13,54.577389000000004,-6.677339,Police
1979,3,18,54.226409999999994,-7.649053,Military
1979,3,19,54.192933999999994,-6.576051,Military
1979,3,22,54.78771500000001,-6.492314,Government (General)
1979,3,22,54.78771500000001,-6.492314,Government (General)
1979,3,22,54.78771500000001,-6.492314,Government (General)
1979,3,22,54.42071,-6.443767,Private Citizens & Property
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.18006,-6.3339300000000005,Unknown
1979,3,23,54.18006,-6.3339300000000005,Unknown
1979,3,23,54.18006,-6.3339300000000005,Unknown
1979,3,23,54.18006,-6.3339300000000005,Unknown
1979,3,23,54.18006,-6.3339300000000005,Business
1979,3,23,54.18006,-6.3339300000000005,Business
1979,3,23,54.18006,-6.3339300000000005,Business
1979,3,23,54.18006,-6.3339300000000005,Business
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.597269,-5.930109,Business
1979,3,23,54.597269,-5.930109,Business
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Government (General)
1979,3,23,54.78771500000001,-6.492314,Business
1979,3,23,54.597269,-5.930109,Unknown
1979,3,23,54.597269,-5.930109,Unknown
1979,3,23,54.78771500000001,-6.492314,Business
1979,3,23,54.78771500000001,-6.492314,Business
1979,3,23,54.063074,-6.006978,Unknown
1979,3,23,54.446614000000004,-6.6907520000000025,Unknown
1979,3,23,54.253718000000006,-7.44106,Unknown
1979,3,23,54.717441,-7.232568,Unknown
1979,3,23,54.32862900000001,-5.703051,Unknown
1979,3,23,54.467967,-6.337967,Unknown
1979,3,23,54.99451,-7.3199960000000015,Business
1979,3,23,54.645861,-6.7451490000000005,Business
1979,3,30,51.500152,-0.126236,Government (General)
1979,4,1,54.60030500000001,-7.298402,Private Citizens & Property
1979,4,2,54.298120999999995,-6.5212910000000015,Private Citizens & Property
1979,4,5,54.597269,-5.930109,Police
1979,4,11,54.597269,-5.930109,Military
1979,4,13,54.293234999999996,-6.842351,Military
1979,4,16,54.409928,-7.172561999999999,Police
1979,4,17,54.195016,-6.400072,Police
1979,4,17,54.195016,-6.400072,Police
1979,4,19,54.34753900000001,-6.6561080000000015,Police
1979,4,19,54.597269,-5.930109,Military
1979,4,21,54.18006,-6.3339300000000005,Transportation
1979,4,25,54.60030500000001,-7.298402,Military
1979,4,25,54.597269,-5.930109,Terrorists/Non-State Militia
1979,4,29,54.536706,-6.70361,Military
1979,5,1,54.446614000000004,-6.6907520000000025,Police
1979,5,6,54.253718000000006,-7.44106,Military
1979,5,9,54.597269,-5.930109,Military
1979,5,9,54.597269,-5.930109,Military
1979,5,10,54.597269,-5.930109,Business
1979,5,18,54.37988100000001,-7.312594,Private Citizens & Property
1979,5,18,54.502852000000004,-6.769568,Private Citizens & Property
1979,5,18,54.30778000000001,-2.103535,Private Citizens & Property
1979,5,18,54.863117,-6.2783430000000005,Private Citizens & Property
1979,5,19,54.418875,-8.088046,Military
1979,5,20,54.99451,-7.3199960000000015,Police
1979,5,26,54.597269,-5.930109,Transportation
1979,5,26,54.597269,-5.930109,Private Citizens & Property
1979,5,27,54.597269,-5.930109,Transportation
1979,5,31,54.863117,-6.2783430000000005,Police
1979,5,31,54.597269,-5.930109,Government (General)
1979,6,2,54.34753900000001,-6.6561080000000015,Police
1979,6,3,54.077313000000004,-6.6087869999999995,Police
1979,6,6,54.597269,-5.930109,Military
1979,6,7,54.597269,-5.930109,Educational Institution
1979,6,8,52.482960999999996,-1.8935919999999997,Government (General)
1979,6,8,52.482960999999996,-1.8935919999999997,Government (General)
1979,6,8,52.482960999999996,-1.8935919999999997,Government (General)
1979,6,9,54.597269,-5.930109,Terrorists/Non-State Militia
1979,6,10,54.250039,-6.703625,Police
1979,6,11,52.482960999999996,-1.8935919999999997,Government (General)
1979,6,11,52.482960999999996,-1.8935919999999997,Government (General)
1979,6,12,52.482960999999996,-1.8935919999999997,Government (General)
1979,6,12,52.482960999999996,-1.8935919999999997,Government (General)
1979,6,13,54.41295,-6.702064,Private Citizens & Property
1979,6,19,54.34753900000001,-6.6561080000000015,Business
1979,6,19,55.201427,-6.252041,Business
1979,6,19,54.597269,-5.930109,Business
1979,6,19,54.78771500000001,-6.492314,Business
1979,6,19,54.78771500000001,-6.492314,Business
1979,6,19,54.99451,-7.3199960000000015,Business
1979,6,19,54.60030500000001,-7.298402,Military
1979,6,19,54.60030500000001,-7.298402,Military
1979,6,20,54.597269,-5.930109,Private Citizens & Property
1979,6,22,54.647865,-6.618717999999999,Police
1979,6,22,55.201427,-6.252041,Private Citizens & Property
1979,6,24,54.298120999999995,-6.5212910000000015,Military
1979,7,7,54.077313000000004,-6.6087869999999995,Military
1979,7,12,54.184008,-7.3602089999999984,Terrorists/Non-State Militia
1979,7,15,54.597269,-5.930109,Private Citizens & Property
1979,7,17,54.23863100000001,-7.170908,Military
1979,7,17,54.23863100000001,-7.170908,Private Citizens & Property
1979,7,27,54.42071,-6.443767,NGO
1979,7,28,54.42071,-6.443767,Private Citizens & Property
1979,7,31,54.78771500000001,-6.492314,Police
1979,8,2,54.411953000000004,-6.745731,Military
1979,8,2,54.597269,-5.930109,Police
1979,8,9,54.597269,-5.930109,Maritime
1979,8,9,54.597269,-5.930109,Military
1979,8,9,54.597269,-5.930109,Military
1979,8,9,54.597269,-5.930109,Military
1979,8,11,54.597269,-5.930109,Business
1979,8,11,54.981083999999996,-6.6823820000000005,Unknown
1979,8,14,54.597269,-5.930109,Military
1979,8,15,54.597269,-5.930109,Military
1979,8,27,54.102813,-6.259412,Military
1979,8,27,54.102813,-6.259412,Military
1979,8,29,54.597269,-5.930109,Unknown
1979,9,1,54.597269,-5.930109,Business
1979,9,2,54.597269,-5.930109,Private Citizens & Property
1979,9,3,54.597269,-5.930109,Private Citizens & Property
1979,9,8,54.597269,-5.930109,Private Citizens & Property
1979,9,12,54.597269,-5.930109,Private Citizens & Property
1979,9,14,54.597269,-5.930109,Police
1979,9,19,54.597269,-5.930109,Police
1979,9,22,54.081638,-6.448779,Government (General)
1979,9,22,54.081638,-6.448779,Business
1979,9,25,54.510893,-6.042726,Private Citizens & Property
1979,9,29,54.597269,-5.930109,Business
1979,10,1,54.597269,-5.930109,Business
1979,10,3,54.597269,-5.930109,Private Citizens & Property
1979,10,5,54.18006,-6.3339300000000005,Military
1979,10,5,54.180640000000004,-6.410521,Private Citizens & Property
1979,10,8,54.597269,-5.930109,Military
1979,10,8,54.597269,-5.930109,Private Citizens & Property
1979,10,12,54.597269,-5.930109,Private Citizens & Property
1979,10,15,54.597269,-5.930109,Military
1979,10,19,54.597269,-5.930109,Business
1979,10,19,54.597269,-5.930109,Military
1979,10,19,54.414416,-6.976641000000001,Police
1979,10,20,54.597269,-5.930109,Unknown
1979,10,23,54.597269,-5.930109,Private Citizens & Property
1979,10,24,54.597269,-5.930109,Private Citizens & Property
1979,10,28,54.597269,-5.930109,Military
1979,10,29,54.502852000000004,-6.769568,Military
1979,11,4,54.18006,-6.3339300000000005,Government (General)
1979,11,5,54.597269,-5.930109,Police
1979,11,7,54.597269,-5.930109,Police
1979,11,8,54.597269,-5.930109,Police
1979,11,8,54.597269,-5.930109,Unknown
1979,11,8,54.597269,-5.930109,Private Citizens & Property
1979,11,13,54.077313000000004,-6.6087869999999995,Military
1979,11,24,54.597269,-5.930109,Police
1979,11,26,54.34382900000001,-7.602842,Unknown
1979,11,26,54.34382900000001,-7.631873,Business
1979,11,26,54.597269,-5.930109,Unknown
1979,11,26,54.597269,-5.930109,Business
1979,11,26,54.597269,-5.930109,Business
1979,11,26,54.597269,-5.930109,Business
1979,11,26,54.502852000000004,-6.769568,Business
1979,11,26,54.18006,-6.3339300000000005,Business
1979,11,26,54.467967,-6.337967,Business
1979,11,26,54.597269,-5.930109,Transportation
1979,11,26,54.597269,-5.930109,Transportation
1979,11,26,54.823432,-7.4683740000000025,Business
1979,11,26,54.60030500000001,-7.298402,Private Citizens & Property
1979,12,3,54.597269,-5.930109,Terrorists/Non-State Militia
1979,12,3,54.597269,-5.930109,Police
1979,12,3,54.597269,-5.930109,Private Citizens & Property
1979,12,6,54.510893,-6.042726,Government (General)
1979,12,6,54.510893,-6.042726,Business
1979,12,6,54.510893,-6.042726,Unknown
1979,12,6,54.510893,-6.042726,Private Citizens & Property
1979,12,6,54.18006,-6.3339300000000005,Military
1979,12,16,54.081638,-6.448779,Military
1979,12,16,54.502852000000004,-6.769568,Military
1979,12,16,54.502852000000004,-6.769568,Military
1979,12,16,54.60030500000001,-7.298402,Military
1979,12,17,51.588189,-0.55333,Unknown
1979,12,17,51.129706,1.311136,Unknown
1979,12,17,51.500152,-0.126236,Airports & Aircraft
1979,12,17,54.597269,-5.930109,Private Citizens & Property
1979,12,18,53.26084300000001,-2.12819,Business
1979,12,18,51.500152,-0.126236,Business
1979,12,19,51.500152,-0.126236,NGO
1979,12,19,51.500152,-0.126236,Business
1979,12,19,51.500152,-0.126236,Government (General)
1979,12,19,54.597269,-5.930109,Private Citizens & Property
1979,12,19,54.597269,-5.930109,Unknown
1979,12,19,51.500152,-0.126236,Business
1979,12,19,51.500152,-0.126236,Business
1979,12,20,51.500152,-0.126236,Private Citizens & Property
1979,12,20,51.500152,-0.126236,Business
1979,12,21,51.500152,-0.126236,Government (General)
1979,12,24,51.500152,-0.126236,Unknown
1979,12,31,54.597269,-5.930109,Private Citizens & Property
1980,1,1,54.253718000000006,-7.44106,Business
1980,1,1,54.78771500000001,-6.492314,Private Citizens & Property
1980,1,1,54.293234999999996,-6.842351,Military
1980,1,2,54.34753900000001,-6.6561080000000015,Military
1980,1,3,54.184008,-7.3602089999999984,Police
1980,1,4,54.195016,-6.400072,Private Citizens & Property
1980,1,7,54.25569599999999,-5.948804,Police
1980,1,12,54.597269,-5.930109,Police
1980,1,12,54.597269,-5.930109,Private Citizens & Property
1980,1,15,54.081638,-6.448779,Police
1980,1,15,54.414416,-6.976641000000001,Government (General)
1980,1,15,54.34753900000001,-6.6561080000000015,Government (General)
1980,1,15,54.081638,-6.448779,Police
1980,1,15,54.597269,-5.930109,Business
1980,1,15,54.597269,-5.930109,Business
1980,1,17,54.597269,-5.930109,Transportation
1980,1,17,54.597269,-5.930109,Transportation
1980,1,17,51.500152,-0.126236,Business
1980,1,19,54.99451,-7.3199960000000015,Police
1980,1,20,54.99451,-7.3199960000000015,Police
1980,1,26,54.597269,-5.930109,Military
1980,1,26,54.597269,-5.930109,Military
1980,1,31,54.597269,-5.930109,Business
1980,2,1,54.597269,-5.930109,Military
1980,2,2,54.597269,-5.930109,Private Citizens & Property
1980,2,3,54.597269,-5.930109,Unknown
1980,2,3,54.253718000000006,-7.44106,Military
1980,2,4,54.99451,-7.3199960000000015,Private Citizens & Property
1980,2,4,54.597269,-5.930109,Business
1980,2,5,54.99451,-7.3199960000000015,Business
1980,2,5,54.597269,-5.930109,Military
1980,2,8,54.597269,-5.930109,Business
1980,2,11,54.23863100000001,-7.170908,Police
1980,2,14,54.597269,-5.930109,Private Citizens & Property
1980,2,15,54.99451,-7.3199960000000015,Business
1980,2,15,54.597269,-5.930109,Private Citizens & Property
1980,2,15,54.597269,-5.930109,Business
1980,2,15,54.597269,-5.930109,Military
1980,2,15,51.500152,-0.126236,Business
1980,2,29,54.597269,-5.930109,Private Citizens & Property
1980,3,1,54.597269,-5.930109,Transportation
1980,3,6,54.33006999999999,-6.822644,Military
1980,3,7,54.34753900000001,-6.6561080000000015,Military
1980,3,7,51.248428999999994,-0.755979,Military
1980,3,7,54.077313000000004,-6.6087869999999995,Military
1980,3,15,54.077313000000004,-6.6087869999999995,Military
1980,3,23,54.18006,-6.3339300000000005,Terrorists/Non-State Militia
1980,3,24,51.500152,-0.126236,Government (Diplomatic)
1980,4,2,54.597269,-5.930109,Private Citizens & Property
1980,4,4,54.597269,-5.930109,Police
1980,4,4,54.597269,-5.930109,Police
1980,4,6,54.597269,-5.930109,Private Citizens & Property
1980,4,9,54.597269,-5.930109,Private Citizens & Property
1980,4,11,54.597269,-5.930109,Police
1980,4,11,51.500152,-0.126236,Journalists & Media
1980,4,15,54.510893,-6.042726,Business
1980,4,15,54.34753900000001,-6.6561080000000015,Business
1980,4,15,54.823432,-7.4683740000000025,Business
1980,4,15,54.597269,-5.930109,Terrorists/Non-State Militia
1980,4,17,54.184008,-7.3602089999999984,Military
1980,4,19,54.18006,-6.3339300000000005,Police
1980,4,24,54.34753900000001,-6.6561080000000015,Business
1980,4,24,54.502852000000004,-6.769568,Business
1980,4,24,54.645861,-6.7451490000000005,Private Citizens & Property
1980,4,25,54.597269,-5.930109,Unknown
1980,4,25,51.500152,-0.126236,Business
1980,4,29,54.597269,-5.930109,Private Citizens & Property
1980,4,30,51.500152,-0.126236,Government (Diplomatic)
1980,5,2,54.597269,-5.930109,Military
1980,5,9,54.99451,-7.3199960000000015,Business
1980,5,9,54.597269,-5.930109,Business
1980,5,11,54.34753900000001,-6.6561080000000015,Police
1980,5,14,51.500152,-0.126236,Police
1980,5,14,54.34753900000001,-6.6561080000000015,Police
1980,5,14,54.99451,-7.3199960000000015,Private Citizens & Property
1980,5,17,51.500152,-0.126236,Business
1980,6,1,51.500152,-0.126236,Business
1980,6,4,54.992107,-5.990309,Government (General)
1980,6,7,54.99451,-7.3199960000000015,Private Citizens & Property
1980,6,7,54.502852000000004,-6.769568,Business
1980,6,7,54.184008,-7.3602089999999984,Military
1980,6,9,54.99451,-7.3199960000000015,Police
1980,6,12,54.298120999999995,-6.5212910000000015,Private Citizens & Property
1980,6,13,54.597269,-5.930109,Terrorists/Non-State Militia
1980,6,20,54.253718000000006,-7.44106,Private Citizens & Property
1980,6,21,54.498718999999994,-7.3147990000000025,Private Citizens & Property
1980,6,26,54.597269,-5.930109,Private Citizens & Property
1980,7,14,54.597269,-5.930109,Police
1980,7,18,51.824842,-3.020927,Government (General)
1980,7,18,51.481307,-3.180498,Government (General)
1980,7,20,54.99451,-7.3199960000000015,Military
1980,7,25,54.597269,-5.930109,Private Citizens & Property
1980,7,27,54.414416,-6.976641000000001,Military
1980,7,30,54.597269,-5.930109,Business
1980,8,9,54.597269,-5.930109,Private Citizens & Property
1980,8,9,54.081638,-6.448779,Military
1980,8,15,54.597269,-5.930109,Private Citizens & Property
1980,8,16,54.597269,-5.930109,Private Citizens & Property
1980,8,17,54.597269,-5.930109,Police
1980,8,20,54.597269,-5.930109,Government (General)
1980,8,22,54.34753900000001,-6.6561080000000015,Military
1980,8,24,54.713381999999996,-6.216761,Government (General)
1980,8,29,54.34753900000001,-6.6561080000000015,Government (General)
1980,8,29,54.250039,-6.703625,Private Citizens & Property
1980,8,31,54.34753900000001,-6.6561080000000015,Police
1980,9,0,54.78771500000001,-6.492314,Transportation
1980,9,4,54.597269,-5.930109,Business
1980,9,4,54.293234999999996,-6.842351,Private Citizens & Property
1980,9,17,54.597269,-5.930109,Business
1980,9,23,54.195269999999994,-7.2889399999999975,Police
1980,9,30,54.597269,-5.930109,Business
1980,10,1,54.597269,-5.930109,Private Citizens & Property
1980,10,9,54.351036,-6.26702,Business
1980,10,10,54.42071,-6.443767,Military
1980,10,11,54.102813,-6.259412,Police
1980,10,12,51.500152,-0.126236,Tourists
1980,10,12,51.500152,-0.126236,Airports & Aircraft
1980,10,15,54.597269,-5.930109,Terrorists/Non-State Militia
1980,10,23,54.34653100000001,-7.6404039999999975,Private Citizens & Property
1980,11,0,54.18006,-6.3339300000000005,Private Citizens & Property
1980,11,11,54.99451,-7.3199960000000015,Military
1980,11,12,54.180640000000004,-6.410521,Private Citizens & Property
1980,11,14,54.597269,-5.930109,Terrorists/Non-State Militia
1980,11,19,54.597269,-5.930109,Business
1980,11,26,54.41669399999999,-7.820272,Military
1980,12,1,54.597269,-5.930109,Military
1980,12,2,51.500152,-0.126236,Military
1980,12,6,54.823432,-7.4683740000000025,Private Citizens & Property
1980,12,10,54.597269,-5.930109,Military
1980,12,15,51.500152,-0.126236,Tourists
1980,12,28,54.34753900000001,-6.6561080000000015,Military
1980,12,30,54.597269,-5.930109,Police
1980,12,30,54.597269,-5.930109,Private Citizens & Property
1980,12,31,51.500152,-0.126236,Utilities
1981,1,8,,,Unknown
1981,1,8,51.54828300000001,-0.479336,Military
1981,1,8,54.597269,-5.930109,Police
1981,1,16,54.102813,-6.259412,Government (General)
1981,1,16,54.536706,-6.70361,Private Citizens & Property
1981,1,20,54.99451,-7.3199960000000015,Military
1981,1,20,54.088462,-6.37122,Terrorists/Non-State Militia
1981,1,21,54.34753900000001,-6.6561080000000015,Government (General)
1981,1,24,54.597269,-5.930109,Military
1981,1,26,54.597269,-5.930109,Transportation
1981,1,26,54.60030500000001,-7.298402,Private Citizens & Property
1981,1,26,54.99451,-7.3199960000000015,Private Citizens & Property
1981,1,26,54.34753900000001,-6.6561080000000015,Private Citizens & Property
1981,1,26,54.253718000000006,-7.44106,Private Citizens & Property
1981,1,26,54.42071,-6.443767,Business
1981,1,26,54.597269,-5.930109,Business
1981,1,26,54.18006,-6.3339300000000005,Business
1981,1,26,54.597269,-5.930109,Business
1981,2,6,54.597269,-5.930109,Police
1981,2,8,54.597269,-5.930109,Police
1981,2,10,54.99451,-7.3199960000000015,Military
1981,2,22,54.597269,-5.930109,Unknown
1981,2,23,54.597269,-5.930109,Terrorists/Non-State Militia
1981,3,19,54.597269,-5.930109,Military
1981,3,25,54.597269,-5.930109,Government (General)
1981,3,25,51.500152,-0.126236,Government (General)
1981,3,27,54.597269,-5.930109,Military
1981,3,27,54.597269,-5.930109,Private Citizens & Property
1981,4,0,52.202544,0.131237,Military
1981,4,2,54.34753900000001,-6.6561080000000015,Police
1981,4,3,54.597269,-5.930109,Government (General)
1981,4,7,54.99451,-7.3199960000000015,Government (General)
1981,4,16,54.446614000000004,-6.6907520000000025,Terrorists/Non-State Militia
1981,4,23,54.34753900000001,-6.6561080000000015,Military
1981,4,25,53.410777,-2.977838,Government (General)
1981,4,27,54.597269,-5.930109,Private Citizens & Property
1981,4,28,54.597269,-5.930109,Military
1981,4,28,51.500152,-0.126236,Government (General)
1981,5,5,51.500152,-0.126236,Government (General)
1981,5,6,54.077313000000004,-6.6087869999999995,Military
1981,5,6,54.597269,-5.930109,Police
1981,5,8,54.192933999999994,-6.576051,Military
1981,5,9,57.476693999999995,-4.231453,Business
1981,5,9,54.192933999999994,-6.576051,Police
1981,5,14,54.597269,-5.930109,Police
1981,5,16,54.597269,-5.930109,Private Citizens & Property
1981,5,19,54.18006,-6.3339300000000005,Military
1981,5,25,54.842824,-6.667731,Military
1981,5,26,54.99451,-7.3199960000000015,Business
1981,5,27,54.223032999999994,-6.486782,Police
1981,5,31,54.18006,-6.3339300000000005,Military
1981,5,31,54.597269,-5.930109,Police
1981,6,1,54.823432,-7.4683740000000025,Military
1981,6,3,54.99451,-7.3199960000000015,Military
1981,6,5,54.253718000000006,-7.44106,Military
1981,6,6,54.78771500000001,-6.492314,Police
1981,6,13,54.597269,-5.930109,Government (General)
1981,6,18,54.596939,-7.050617999999999,Police
1981,6,20,54.18006,-6.3339300000000005,Police
1981,6,20,54.597269,-5.930109,Military
1981,6,22,51.500152,-0.126236,Government (General)
1981,6,26,54.597269,-5.930109,Private Citizens & Property
1981,6,27,54.597269,-5.930109,Military
1981,7,3,54.597269,-5.930109,Government (General)
1981,7,3,54.597269,-5.930109,Government (General)
1981,7,15,54.597269,-5.930109,Business
1981,7,16,54.077313000000004,-6.6087869999999995,Military
1981,7,21,54.842824,-6.667731,Private Citizens & Property
1981,7,31,54.823432,-7.4683740000000025,Police
1981,8,2,54.60030500000001,-7.298402,Police
1981,8,2,54.597269,-5.930109,Military
1981,8,5,54.18006,-6.3339300000000005,Private Citizens & Property
1981,8,5,54.42071,-6.443767,Military
1981,8,5,54.597269,-5.930109,Business
1981,8,5,54.34753900000001,-6.6561080000000015,Business
1981,8,5,54.510893,-6.042726,Business
1981,8,5,54.99451,-7.3199960000000015,Business
1981,8,5,54.597269,-5.930109,Business
1981,8,5,54.073054000000006,-6.383204,Transportation
1981,8,9,54.597269,-5.930109,Private Citizens & Property
1981,8,11,54.597269,-5.930109,Private Citizens & Property
1981,8,16,54.077313000000004,-6.6087869999999995,Private Citizens & Property
1981,8,25,54.34653100000001,-7.6404039999999975,Private Citizens & Property
1981,9,2,54.25569599999999,-5.948804,Military
1981,9,5,54.597269,-5.930109,Military
1981,9,5,55.950176,-3.187536,Government (Diplomatic)
1981,9,7,54.99451,-7.3199960000000015,Business
1981,9,7,54.99451,-7.3199960000000015,Private Citizens & Property
1981,9,7,54.542956000000004,-6.926292999999999,Police
1981,9,12,54.842824,-6.667731,Military
1981,9,14,54.755402000000004,-6.6060289999999995,Police
1981,9,17,54.462881,-7.028646000000001,Police
1981,9,19,54.597269,-5.930109,Private Citizens & Property
1981,9,22,54.597269,-5.930109,Private Citizens & Property
1981,9,26,54.251235,-5.6430190000000024,Police
1981,9,27,54.597269,-5.930109,Terrorists/Non-State Militia
1981,9,28,54.597269,-5.930109,Police
1981,9,29,54.597269,-5.930109,Military
1981,10,5,54.99451,-7.3199960000000015,Military
1981,10,8,54.597269,-5.930109,Business
1981,10,9,54.34753900000001,-6.6561080000000015,Private Citizens & Property
1981,10,9,54.99451,-7.3199960000000015,Business
1981,10,9,54.823432,-7.4683740000000025,Government (General)
1981,10,9,51.500152,-0.126236,Military
1981,10,10,51.320107,-2.208047,Government (General)
1981,10,12,54.597269,-5.930109,Private Citizens & Property
1981,10,14,,,Government (General)
1981,10,15,54.597269,-5.930109,Private Citizens & Property
1981,10,16,54.597269,-5.930109,Terrorists/Non-State Militia
1981,10,16,54.67325200000001,-7.627484,Business
1981,10,17,51.500152,-0.126236,Military
1981,10,21,54.597269,-5.930109,Private Citizens & Property
1981,10,26,51.500152,-0.126236,Business
1981,10,26,51.601152,-3.3498910000000004,Military
1981,10,26,51.500152,-0.126236,Business
1981,10,26,51.500152,-0.126236,Business
1981,10,28,51.481307,-3.180498,Business
1981,10,28,54.99451,-7.3199960000000015,Private Citizens & Property
1981,11,4,54.597269,-5.930109,Terrorists/Non-State Militia
1981,11,8,54.34753900000001,-6.6561080000000015,Military
1981,11,9,54.253718000000006,-7.44106,Military
1981,11,10,54.78771500000001,-6.492314,Military
1981,11,10,54.34753900000001,-6.6561080000000015,Military
1981,11,12,54.351036,-6.26702,Police
1981,11,13,51.500152,-0.126236,Government (General)
1981,11,14,54.597269,-5.930109,Government (General)
1981,11,14,54.597269,-5.930109,Police
1981,11,14,54.597269,-5.930109,Private Citizens & Property
1981,11,15,54.597269,-5.930109,Educational Institution
1981,11,17,54.467967,-6.337967,Private Citizens & Property
1981,11,17,54.295497,-7.463576,Military
